90
327,126,331,112
331,112,332,109
261,195,246,195
246,195,237,262
237,262,234,327
234,327,229,348
261,195,276,195
276,195,279,262
279,262,282,324
282,324,282,346
262,136,263,94
213,200,215,215
211,185,207,203
332,109,335,98
331,112,326,96
124
261,195,261,195
261,195,262,136
263,94,263,80
263,80,265,50
263,94,229,103
229,103,214,147
214,147,211,186
211,186,214,199
263,94,294,102
294,102,321,133
321,133,328,121
328,121,332,131
261,195,246,195
246,195,237,262
237,262,234,327
234,327,229,348
261,195,276,195
276,195,279,262
279,262,282,324
282,324,282,346
262,136,263,94
214,199,215,214
211,186,208,200
332,131,334,133
328,121,327,127
125
261,195,261,195
261,195,262,136
262,94,263,80
263,80,265,50
262,94,229,103
229,103,214,147
214,147,212,185
212,185,214,199
262,94,294,102
294,102,319,135
319,135,325,146
325,146,326,157
261,195,246,195
246,195,237,262
237,262,234,327
234,327,229,348
261,195,276,195
276,195,279,262
279,262,282,324
282,324,282,346
262,136,262,94
214,199,217,214
212,185,207,201
326,157,327,165
325,146,325,160
126
261,195,261,195
261,195,262,136
262,93,263,80
263,80,264,50
262,93,229,103
229,103,213,146
213,146,212,185
212,185,216,198
262,93,294,102
294,102,317,136
317,136,319,165
319,165,319,176
261,195,246,195
246,195,237,262
237,262,234,327
234,327,229,348
261,195,276,195
276,195,279,262
279,262,282,325
282,325,282,346
262,136,262,93
216,198,217,212
212,185,209,197
319,176,319,188
319,165,319,180
127
261,195,261,195
261,195,262,136
263,93,263,79
263,79,264,50
263,93,229,103
229,103,214,146
214,146,213,185
213,185,217,196
263,93,294,102
294,102,314,138
314,138,315,173
315,173,312,186
261,195,246,195
246,195,237,262
237,262,234,326
234,326,229,348
261,195,276,196
276,196,278,261
278,261,282,325
282,325,282,346
262,136,263,93
217,196,218,210
213,185,210,200
312,186,311,200
315,173,303,188
128
261,195,261,195
261,195,262,136
263,93,263,79
263,79,264,49
263,93,229,103
229,103,214,144
214,144,215,184
215,184,220,195
263,93,294,102
294,102,312,142
312,142,310,175
310,175,302,191
261,195,246,195
246,195,237,262
237,262,234,326
234,326,229,348
261,195,275,196
275,196,278,261
278,261,282,325
282,325,282,346
262,136,263,93
220,195,220,210
215,184,213,202
302,191,304,205
310,175,295,196
129
260,195,260,195
260,195,262,136
263,93,263,79
263,79,264,49
263,93,229,102
229,102,215,144
215,144,218,184
218,184,223,194
263,93,294,102
294,102,311,142
311,142,307,176
307,176,297,191
260,195,245,195
245,195,237,262
237,262,234,326
234,326,229,348
260,195,275,196
275,196,278,261
278,261,282,325
282,325,282,346
262,136,263,93
223,194,226,212
